GC5UOXHC2XTV6YWMVCQZXIQZOACWA3BTL345YJFLDGWYNYLU3BRJP67R	0.000472	0	0	0	0.000472	0		0.0001416
GDLNRZBFN2O5E6W4HCZJ6WNBZIQEIX2U5GWMCEQXTBEXCHCGX52TD54W	0.000494	0	0	0	0.000494	0		0.0001482
GCCGMAQ4FOQQ73GDFNF2EZEYOBAP2ESV4L5D7NTMSCIIJ2556F7BKQ2W	0.000592	0	0	0	0.000592	0		0.0001776
GCNBAS53LQQGQZMDM2XADBAMQJTBUXJLAE2SH4JUVSCAILIBYER3XGUL	0.000603	0	0	0	0.000603	0		0.0001809
GANJ3OI5ONGBK5WTBGMVMIKEHJDB4KTH5WMTEOUXXGMOGSSPCCJHPSTJ	0.000731	0	0	0	0.000731	0		0.0002193
GCBSAUJE4XT4TG25TDKJTQMPCY5SUBERKL3A75NEK35LEW7QYWCEVKXE	0.000792	0	0	0	0.000792	0		0.0002376
GB3OM7XWAIAM7ANQVF5YHEZJX7HEKDVPVWSSG34NA2AHTL6R5G2X37AS	0.000992	0	0	0	0.000992	0		0.0002976
GDJFG5GMMWPRRTFASLV45UDZKVGAOJLGEUKBNUCRFNVKKLKLJKX74MHP	0.00102	0	0	0	0.00102	0		0.000306
GDN2DJ6SPQMPC46ZF36SE3BPA73C5AQDPQ2LTWMWJJJ2CAND6G46NHZU	0.001251	0	0	0	0.001251	0		0.0003753
GCYY6V4SFH3EBDIBZUDD5IGL42PVCGZTG2GGAZCDPUVLAL6ES2VTV55U	0.001467	0	0	0	0.001467	0		0.0004401
GDVRRVN4EHJWCFW4IZZQADAJ2ZYTSXRIZR22ZYIPQ6ZTETALUYPOSFZZ	0.001639	0	0	0	0.001639	0		0.0004917
GDWWAQFJUIPGYPXP47KTDJW3QMFUTVSKPVJXI4IJGANIBMY5JDS3TKWA	0.001805	0	0	0	0.001805	0		0.0005415
GCGRQFKQFH7LM7EZ2GLRTLVYQUYPESNL2XX7VQOXQQRGNKY52WZ2D4TA	0.002043	0	0	0	0.002043	0		0.0006129
GBRLELUI6MNQVGW46LIQP55RN4MJQGLUEFMUAMP2A6NVGJUTCVAAEQE2	0.002418	0	0	0	0.002418	0		0.0007254
GBVFINOJKYZCOLDOIFSUYWL55GTQC6TEYMZYMM5QPVX7GNO73FKCWDLD	0.002456	0	0	0	0.002456	0		0.0007368
GBVDCJW6BUGZ23VOR6FISKU7HSSWEOQDEWGUOKU7EIEWY33YVH2OPS5R	0.002602	0	0	0	0.002602	0		0.0007806
GAQEC7HISUDVAWPPWMB3C6WIX5B437C2AU2ZFWTIEGHULRJCHOUCY7OX	0.002961	0	0	0	0.002961	0		0.0008883
GAJCUBE3HX5RED25KTBC6BHQKDGT3U76L4PSP274Y42EXSP3QS6R5FWK	0.002986	0	0	0	0.002986	0		0.0008958
GASFI43DJDDCI6LDSQPJFDQKZDTPUWPDBV3VGHRXTZTV4YNYV767WQ5C	0.003039	0	0	0	0.003039	0		0.0009117
GCVKUSQ2MJKJ2NPXFYJY4H3WFL5XAAFHP5QNZAOXDHR4BWYA3SRIILJ5	0.003199	0	0	0	0.003199	0		0.0009597
GBABJIUPZLXMFRG36CP7PD7CMGU6EEPX5GTLL5IHVIFQ3CR4XCARFIWD	0.003326	0	0	0	0.003326	0		0.0009978
GAYK327TQNPA4R5OEUNY5SKZVZMEXTM7R7BAUIQQ6ZD76ZDG6HQP67WO	0.00344	0	0	0	0.00344	0		0.001032
GDP25YKZ2YNAXZIP4CX52XR2KTDK4DVJQEECZBHYNBGTX56YDIGPLAVX	0.003446	0	0	0	0.003446	0		0.0010338
GBMOQG3WJQQEQU342B5MQASUZZSO2XVV3ZLR4H54NEYCU6R2BW4SZQGR	0.003719	0	0	0	0.003719	0		0.0011157
GCTYXUA46ZIBRY6WDWKACAGSTVPCOOTAO5N2GUEMVTHDXPVGZHVBYS45	0.003791	0	0	0	0.003791	0		0.0011373
GDLWD77V4YY2PABYLFV74MINFXZVLRBZMLM3GIGEQSYIZZICOJMJVYZV	0.004001	0	0	0	0.004001	0		0.0012003
GAM5SSZN4KAS2KWPBIKA7X2JZOUSNRZQPGIBMPL6OX5HCAUS3UHNMN4G	0.004043	0	0	0	0.004043	0		0.0012129
GAM5VPNUD7P7CH7XPVX7RSBOBA5HA7HHVOR44VUZPT4LHYFTT2MV4CLZ	0.004148	0	0	0	0.004148	0		0.0012444
GCPW2LGZ56IW5XGXIZXKAU3GXAOZJJKSBCKCKSA6JBMVKFEM5LACSYDQ	0.005093	0	0	0	0.005093	0		0.0015279
GBQHXZ4R5VSYTTGEWSGUVZ4SB3G4C26U5HQTMRR3AWH2K7H3UIOVVNFU	0.005107	0	0	0	0.005107	0		0.0015321
GAKLCT6R56K55TX7BV3QBUUK7FOOB6LVLKPDBKOLICDG7JC6UXZ2AXYE	0.005225	0	0	0	0.005225	0		0.0015675
GASAW6E33EEG4IULS4642GXATWRXRKVMBPRNU52GK6LBTNE5SQADXZT6	0.005268	0	0	0	0.005268	0		0.0015804
GDREFE3NOC57ARFQ6AENPMUP3WZOW4I3EUWRFAUC3256LC4ZUOVTS6Y5	0.005412	0	0	0	0.005412	0		0.0016236
GBV3T2BPPI7OOULQHLWQ6B4QKWFC7OYJFBLRK4PE7YSW4OTAHZPINKGV	0.00545	0	0	0	0.00545	0		0.001635
GACYTAY4WHNB3EIBZOC4ORJRH3JUQ67YV6ZTA5FZOHMG6KTC2ZR673FH	0.005562	0	0	0	0.005562	0		0.0016686
GDA2ZEGWKPJFAOE74K7XHIXKEW2GAWWZFSPFLX7UOARISYBCEU4DYM62	0.005692	0	0	0	0.005692	0		0.0017076
GAISUY46EES54PDJK5IRPJHQ3UCGP5S3JWJGNXRI2RXIOWSC5N3DIAV5	0.006052	0	0	0	0.006052	0		0.0018156
GANBJVVSOW53I3AZWLBLLWH3LXD6IBZICNDVEUO7QVG6CI2ZEX7I73JR	0.006118	0	0	0	0.006118	0		0.0018354
GD2TWIQZBBH6GEBQ5RI6ST75KTWAKX3L2CZHOGY7FU77WFFVWQEQUXUM	0.006176	0	0	0	0.006176	0		0.0018528
GCA27WZRZ2UPEDKSS3TR7KKVVEB3R2RBNQLEHDF3TPQANWP7DQJLZ2VV	0.007703	0	0	0	0.007703	0		0.0023109
GDSEJCGEH35OYF4LMRPEANCG22XPN7VK6VNQWAINBKI2E5CGQD2K4NS5	0.007753	0	0	0	0.007753	0		0.0023259
GBX73H7URUYPYQV755BHAVW5A6TK27P2HPLG3UQWYBUCJYCZVKSNNCHF	0.008	0	0	0	0.008	0		0.0024
GCJWX3FRRKTUC2U32ROBJJ3L7THT7RLO3RMWDQHDA673H6JFFRYMXVRF	0.008018	0	0	0	0.008018	0		0.0024054
GC7AAAHH3UYJN2RHRYY4VDTNSMR2DVDWTU7RZY6B5ONUVHOOQAAPKFAL	0.008183	0	0	0	0.008183	0		0.0024549
GCBTH3IAITFJ564VRR5XEGRHOZLQ2SZ7XMOF6POOLZO2RJEQ2HMW4X2J	0.008198	0	0	0	0.008198	0		0.0024594
GAFBET6MJBDV25YJRC5PUW3AZI7ZQBMAW6RWJIJPXLQQNXKBMDAUWPOR	0.008971	0	0	0	0.008971	0		0.0026913
GA6J6D3JOISXGMOJOZUSPHNN3RYGWCZONOQH6I6FXX4NP2JDUF7WU7O3	0.009146	0	0	0	0.009146	0		0.0027438
GBFB5SSXQEUQXODWCA6NWHPBOBD7WYG2Z6EAWYQQB6HONSC4C3NZB3MD	0.009678	0	0	0	0.009678	0		0.0029034
GALXULX2DLMB75ZLEMHIUD74ICWUSP7HW7SN7KDQFCKSJDQUBVXJE37V	0.009764	0	0	0	0.009764	0		0.0029292
GA2RNY2RDMBEMX46AHNISLJ6XIA5QHP3AZKQC3TCRXIQQUET4UC5EGL2	0.012367	0	0	0	0.012367	0		0.0037101
GDR62D3ZMROCQADCONV5L7TOCYJLOUKMZFA66PGKJF4INS3O4TEZPEQB	0.01346	0	0	0	0.01346	0		0.004038
GCLMWGMIDKSJ2M6GT2TVF4JFL2KQQWXIXVWZ5PED2USTUJECR7MPE4GT	0.016243	0	0	0	0.016243	0		0.0048729
GAONJVPA5KJOQXLTC4ASUGS7EUEBP3EMAPDOSPIPL3NTU2NBLQZ27WZC	0.019301	0	0	0	0.019301	0		0.0057903
GAN226CW3K5HAMYKNYQJPVECZZ2ZKNPRFZXKN7HQOR2XIDYHMNB5HDJS	0.019842	0	0	0	0.019842	0		0.0059526
GBCIGTEZKIQSP5G2NIGTVA7N4KWNW2S6ZJPYHUGFRSTYRI6BMWQSY46U	0.019842	0	0	0	0.019842	0		0.0059526
GBZZRMEUZ2FR6ZPQFNVL2RSVMDSAUPV5CSHCZAMAOFMHE7LNAGU445CW	0.019842	0	0	0	0.019842	0		0.0059526
GCF36Q5L7P4N77BFBSJ6L3PQLLF4OVDR6V52QCEG43MONTA3BBEXO7QD	0.019842	0	0	0	0.019842	0		0.0059526
GCHCC64E7QWVSROJBGHURW377ETYIEHHOFSMXQZUUQUQQANXICJOHA7R	0.019842	0	0	0	0.019842	0		0.0059526
GCLWFCJPTZTE72CWGHKEJOMSIGPGYVUCGHRLOQYDOGAZZZF7JQEQYKZ7	0.019842	0	0	0	0.019842	0		0.0059526
GCT3YL3NIBL27CBHR73B6F7X2PNGE56SEQP623T5ZJGVAGIC6RMFWIBW	0.019842	0	0	0	0.019842	0		0.0059526
GCUTRW3PDAABNXPC7NJPCIDVOANZDFK43FUOTCDN4TAKNYD6RXLZZVZE	0.019842	0	0	0	0.019842	0		0.0059526
GCXFALLEC2YUZVUB2KMLZUDAFGEOLMIX6D7KVIYBIDGJS4NWQEWIPDO4	0.019842	0	0	0	0.019842	0		0.0059526
GDHZ4YQK4K2VCGMD3HENCCSJ3WBEJV34IRNOVHMPVBKUVTTFTTRZ77KE	0.019842	0	0	0	0.019842	0		0.0059526
GDQVAK52UIYAYVAU3KFXJXVWUSPVOL6LRSWEY3E2XKL2PIH2N6DYOZN5	0.019842	0	0	0	0.019842	0		0.0059526
GA7QSLLAMZ5QEAZOBICVR62PUXNVDGXSKZBJ3PRBQAWKOZMML4PJQ3AF	0.020436	0	0	0	0.020436	0		0.0061308
GADANJ7L5M2MBSTWKYCPKKFANIMZJOJPTJ4J326GDOOKOAT72CNTPQEA	0.020436	0	0	0	0.020436	0		0.0061308
GAFDVUTIKDBSUUOSUL5NCFI5K3RHF24T2QI266FDY2KC7EGIULRSCNZP	0.020436	0	0	0	0.020436	0		0.0061308
GAOPQYGCTCZ4Y6X3VQGPWGBUG7XW4JKZQSJVL2DUYDF4IWDFGFSJXE3I	0.020436	0	0	0	0.020436	0		0.0061308
GAVSA64CFIPIWZVSGJM5RKQSQ22EJCYDHJL3IFDNFE53EMM3OCZEXWST	0.020436	0	0	0	0.020436	0		0.0061308
GAXA6S2OEVOFUUAEFXY6AR37Y5XZLH4W7XD2YVCYALZ3RNZQTDFIZPRX	0.020436	0	0	0	0.020436	0		0.0061308
GAYG4UZNE25UM6BCN6J457UQJJPOMA743DGLONTIYMAS72P7GE3XLZBP	0.020436	0	0	0	0.020436	0		0.0061308
GB45JER7XFYPRKHYOI42JTRMXOYM356YVDJS7NDADZ24UHR3FXUVRH55	0.020436	0	0	0	0.020436	0		0.0061308
GBAEYUKB6PAKCEBIA2LJ53WRZQHGNTU45OHF7SKL3R3Q3Q7EXIVXBPQG	0.020436	0	0	0	0.020436	0		0.0061308
GBBITYY4TS6UF4UI5EAZP3KBALUUXIKTALC5NKLXFP3RA5CJIT4OJCJF	0.020436	0	0	0	0.020436	0		0.0061308
GBE2HNA4UCWDLFHTTYXRXYPWFOCATCATOMR3LNIYET7WOJPPPUYQFM7Z	0.020436	0	0	0	0.020436	0		0.0061308
GBN2AYKVBXHVDRH6623AKVG3SPCWVTWLO5F6KLGIPVLS567LS4EIOOEE	0.020436	0	0	0	0.020436	0		0.0061308
GBR5PZQH6EZ5I6SRII5AOGS5EYSFWYHVMQIE5CHRJZFFVMB7UDEOL7XO	0.020436	0	0	0	0.020436	0		0.0061308
GC6TS2J2AHA7SKRUQVZJXLAFKMLW6LNEVLQJ354CSG2U4N5W7F7CONT3	0.020436	0	0	0	0.020436	0		0.0061308
GCA5IOFNHION2TUGEAJH5RWWI3NZGCUYP4I7QILCF3BJTJ5LATLGZ2VH	0.020436	0	0	0	0.020436	0		0.0061308
GCR554AEAWIBXMUOOI36XX26AGYDJY2ZOGGW7DOKQCJGOQYXXL433RR5	0.020436	0	0	0	0.020436	0		0.0061308
GCZFHTYQE4H5ZO4WQHSWWXZOSYP6PSG4X3Q7AR2UKORFCUDBEWZXIMHJ	0.020436	0	0	0	0.020436	0		0.0061308
GD4GT52R5NU7IX27JVAAXHBZHH22QIMLITMQKDYD53EI3ZCBZRUDY7KZ	0.020436	0	0	0	0.020436	0		0.0061308
GD66WPYPS75VRS3DX4QIZVFJKGNWDU4DOJOFY6ZOVPDISESRLVSHSTFU	0.020436	0	0	0	0.020436	0		0.0061308
GDHBCKASC5NWUKMLCC77EB2Q4PVYI3F6NQUKMQSOEH6HOJL6CCAKKQXS	0.020436	0	0	0	0.020436	0		0.0061308
GDIRIU4H4GDJBX3PXRGSM45X36PNGTV7TYQCI4OZ5HTCKWLECUNZH5HN	0.020436	0	0	0	0.020436	0		0.0061308
GDITVD7HJWJNHFTSLH4M75CQ6JLRGTLMXDQ5QVTD76SMCXSU3CKPAHVE	0.020436	0	0	0	0.020436	0		0.0061308
GDL5XSHLUBFOSIZ4RY2N7YKIAOM6ZGSWHBND3I5FN4TINOQHJCBU62Y3	0.020436	0	0	0	0.020436	0		0.0061308
GDZC3JLJGJGYAE7BLDUWXOXQKTPUGEWLJSB5OPG3774OPISC3BMM3KCM	0.020436	0	0	0	0.020436	0		0.0061308
GCW57UXEHRPA5Q33XXYP4CPBPN5FIMMPY4N3KUXR4J52EZ57QRGFDDBF	0.024169	0	0	0	0.024169	0		0.0072507
GAY5NHN5EOFN3U5TTRYJHVVYMOD35KB3R3XCDHGZCSBCEEI5EF5ZSRBB	0.024251	0	0	0	0.024251	0		0.0072753
GBWLEFWMVKZSNVWXKPNYKWVSHFJYA44BUIPWKYNGB7E5NUN6PFRAAK6N	0.024721	0	0	0	0.024721	0		0.0074163
GAACM3KPQFUS23ZFL2P6V2CM47HEPTHZWIR6ISCIGKHES6GAD5TBUC6S	10005.79266	6384.06	-10005.79266	-6384.052176	0	0.0078237		0.0078237
GA2PBF7EH6VRIVCSEN4ADGIS6VRIGJLAYTF2TEEX6BA5T4FMLQ3KSBP7	0.027399	0	0	0	0.027399	0		0.0082197
GCWGYA4XSXMK6I3LYZRCVCWG3VROWPP54JQWZHY3K5A2EEZCN7QZTIPE	0.038287	0	0	0	0.038287	0		0.0114861
GA2T4VMLIIVGKDGDBJUR7ZMDSRCE5LZFIVCFDQSV3OJCLHLW73NQKAIY	0.03951	0	0	0	0.03951	0		0.011853
GCIKO6IHFHXTAFBFM6QLFZQ3VV4DHHBCAPWPZBGKAQ6TZEM6MUXDHGYL	0.054285	0	0	0	0.054285	0		0.0162855
GALYN5VSWWITWSUANDT6TQWUSMS72ONONTZELTB3BCZ4GTHH62WCFM46	0.055558	0	0	0	0.055558	0		0.0166674
GB5I7Q673PHHHTLCUO35JCA7WW5FKMARFDBZD3CAKXBFX6XRZWMFVK4X	0.056306	0	0	0	0.056306	0		0.0168918
GA4TU2ZI7DQNMV3CEZ4EQ4STK7YPXHPKA5GS3SYGR73IIVWYV4F3ITCB	0.056652	0	0	0	0.056652	0		0.0169956
GDGDHS5CICYUTUMV4LKJAYZZOT7XAMQJR4XKLRIVKWOA7EELANND7TBV	0.058392	0	0	0	0.058392	0		0.0175176
GDHYEWQBRJ6UGBPVI6LHRNSY357VADJPBVEAVACTLMVE3AUZPBPZAN7Q	50000.04168	-25519.1	-50000.04168	25519.11792	0	0.0179212		0.0179212
GC2ZH5SAAEBHM4TIDWIP7AYN7H4FMQTOILOIGDVFIW7TUIG57LJT3HSG	0.060584	0	0	0	0.060584	0		0.0181752
GDH3TWTPJL4U634ZDXRPG4LBCCZPAVKLC33P5JRXX2FXAWHIRTA5BEHI	0.063378	0	0	0	0.063378	0		0.0190134
GBHWCVTUNNDTLUXWMROP54XSR2R7YYQ5ZSO5W4XCJU3NOJOQENXHTIKJ	0.06507	0	0	0	0.06507	0		0.019521
GB3JERDLTKJNGTA3PBXMYXBSTHK4XXF55TJE23PW4BXXDU3JOOELRJN6	0.069437	0	0	0	0.069437	0		0.0208311
GBT722XU53S2VRDHE54ILHCIVZFMKDMCCAJH45ZTW466YDAI4TZYPMZA	0.077418	0	0	0	0.077418	0		0.0232254
GBRFMBUZTYNLV3MW7ZUK7SOSCTVXEMOSNJ4FLFEKIUJAVRYPIA22ULM7	0.07759	0	0	0	0.07759	0		0.023277
GAKRUDVG4QSSHXZZDLSR5WZXFS7APIBLFHASIM7GYNUQUGKMGOUDNZ7J	0.085466	0	0	0	0.085466	0		0.0256398
GD2LJH5Z2UNJZ2EHJDBLA3J2Q2GULBTOYFH7PVAAZKSOYKWXZTH4MRA2	0.088746	0	0	0	0.088746	0		0.0266238
GDJWZRJQRRQ4VZAPQ3XSJX5SRJ7QZSSKGSX74TZIQA7FCBARHT4MSANS	0.094956	0	0	0	0.094956	0		0.0284868
GAIE4Y6ZYCBUWBFKAGIRLFVNBIOOTS2CN5VYPDZ7R67PBWYDDM4Z7FJE	0.105266	0	0	0	0.105266	0		0.0315798
GAUT3XS2MMR2TZP4ZEGRNQDNYI32BVASKQ5RNRGI54E3NIKYRIEJGJXX	0.107757	0	0	0	0.107757	0		0.0323271
GB4C3J6CP7GNQC5JXHF6U46JH7Z2QUEXTSRNEHEBN75CX6EOEG5WC52H	0.11224	0	0	0	0.11224	0		0.033672
GATPWPN2Y77SPYKEUWBSML7SG5ZLMAMGUVVUKZQCPS4KIRYK23IPMXFX	0.113703	0	0	0	0.113703	0		0.0341109
GBGX5G27W5U5M4M26YTIYPRBXJKCXVGLCBBZ3HBWQAZS5PYURDJ4WU26	0.116778	0	0	0	0.116778	0		0.0350334
GCRMA2H3BRH6PWEAUNVBLAJTWJCW2YLBO6FVP7N7U2SCGPRPLUCW4GE6	0.120416	0	0	0	0.120416	0		0.0361248
GAJCICBD4DUZEP2NQL7A7OMV4XUBEJK5XY2TGWAEMDOKEUXJJ7B5ANB5	0.125424	0	0	0	0.125424	0		0.0376272
GCSOND3EZQA3O2FHYZ2HWEXE46W6JE47N2WKZHSOLFQN574ZB4JY2WQQ	0.125424	0	0	0	0.125424	0		0.0376272
GDHYS6XWLWIFGD77FY7G5QG3CESO3V64NONND5KIXNNVIG6SCFUSABSO	0.128208	0	0	0	0.128208	0		0.0384624
GDJEVAQDRKXQTVGRQYD755EYTELFTZUMHNA6ORQFBJMMUWFAYZLTPBRA	0.129675	0	0	0	0.129675	0		0.0389025
GA6J2DPGGOTNGCYPAFBX2S4XGCITYNYDT26WZCP3QLYX7FTELJKMU4PF	0.131474	0	0	0	0.131474	0		0.0394422
GBN7VXT3E23IXNINPLFQLSRLE6FGMTGKXCJXIWKLSLWAI3XKWR6Z52PV	0.133598	0	0	0	0.133598	0		0.0400794
GBU5K4JPQJDARXVX3JKKZZLMNS5RAH5F2OQNHO65JNUJN2KNVUSSWHMP	0.133598	0	0	0	0.133598	0		0.0400794
GBEVKX5GLECQM6ZWGCTBJDOUHS476QANIGUG6KUNSZLFDK6SASPKVXTJ	0.135081	0	0	0	0.135081	0		0.0405243
GB6QP5RZTNHN4AB6Y7TRWKP7WH47IRLZXQXWDWYAEXRMBIRXIR6QQOKF	0.135689	0	0	0	0.135689	0		0.0407067
GBBW3WAHBIJ2C3IA5R66ZXJDX7JLFHSDBTUIQZGHHH7HDT2N4XJJAGDU	0.135689	0	0	0	0.135689	0		0.0407067
GBTVYWIQWCGFETSXMOHF5ALQHMZ3EAAOCNDXILCHVBWWGQQAEGZBGDBF	0.135689	0	0	0	0.135689	0		0.0407067
GCTBYCPIC3IVBMHN6DTR24UN3YYZU7WN4ZOWZDQ5MSYJILHBR6Y4HEMP	0.135689	0	0	0	0.135689	0		0.0407067
GDA2LLB2JMZWHY7VF2AOZUXVN5TTNL7BSKVJVS3CI6B3P74D75QC26Z2	0.135689	0	0	0	0.135689	0		0.0407067
GASKPHKVHLCIBKACX5XRLCEGDPIMXRHAJO2VSZE6UUTXWS2PPX2B4G5X	0.136917	0	0	0	0.136917	0		0.0410751
GBAGSKNM2RENKU4RH2YZN5YFUN37ZXO2E5LOREIUTM2QGFHXPAZTYWJV	0.136917	0	0	0	0.136917	0		0.0410751
GBHBFTZ4WSEQRL7S626TWET432VY5ZC5YXTWXV3FMRXQFM352GK2LLTK	0.136917	0	0	0	0.136917	0		0.0410751
GC6GQTEQWMNMEPFXCDS6TZXWLS245IMRQRKDW2MBPETAQ2XTDC3ZFWVO	0.136917	0	0	0	0.136917	0		0.0410751
GAIWPK6USSXCQBENOW4MD5QEGLYC24YPSHVPHUBRRWC2FRSVSQPW7ARV	0.13984	0	0	0	0.13984	0		0.041952
GAYQYEOVS6TUAAISBG7HIASEW2RZANNKAE4PINJQAAHQFKBQIVKOJ3SJ	0.13984	0	0	0	0.13984	0		0.041952
GBQTJC6NSSXOUD6N6K3RQM5APSVKLMBR6B6HTORAZLPHMVRWL7BF4KO2	0.13984	0	0	0	0.13984	0		0.041952
GCIEWOCSEHICRUH3A5ELORQWLAEOTTWATHAYY4VHBGQVA4PPKXHKH224	0.13984	0	0	0	0.13984	0		0.041952
GDYEGSBH73ZNN5BAH44KTVXAOAZ3BQ7YFS2U7ALDBKU7S3SPUFG2XNXI	0.13984	0	0	0	0.13984	0		0.041952
GALW6KNGGUTLS2XIMQEPHBRCJQXQMKZ63USE3VOUCRHL7AIVNXC3AG7C	0.140114	0	0	0	0.140114	0		0.0420342
GCFB4NHI4XYFNWF5JJVRMFIXUBE33RHBKM67CSMJJAEZTV4J6PGNRF7Y	0.140114	0	0	0	0.140114	0		0.0420342
GBCRFN43UUE7AMM6DTDTHOS65F3SRSEGHPWZJEENCS2S2BCMZVOMHVNF	0.140823	0	0	0	0.140823	0		0.0422469
GDDZ67UGH5SG7XJXBIDXMFV7FBEI3XOHMEGPT7PLEWCUHXYF43R6ODH3	0.140823	0	0	0	0.140823	0		0.0422469
GBV4OWVOE66P2YCJ43FTHISF52ZY7KWUC7EQZEMI5G54RGC2363SSNPB	0.140901	0	0	0	0.140901	0		0.0422703
GDJNDKCF6LPVBOR6WWG5Y2GNZGSURCRO5EPGROXY6UE3AHZX3MWO67P2	0.140901	0	0	0	0.140901	0		0.0422703
GAJC6FULVXHMKE6SEGN5GB7TK2SI7V3AT77O5NBCHWFOAE7GA7BYIHIQ	0.142138	0	0	0	0.142138	0		0.0426414
GCBU72D7A2EQWYCD5BZAXEXENAUGCOFPNSLODGGOX22J5ZK3KHHLQ3VN	0.142764	0	0	0	0.142764	0		0.0428292
GCSVMJ3RWDH2YWOCQYF7FSWXUUMR7QVFYVCQFQ42PEVHPLD5QSXY5MKE	0.142764	0	0	0	0.142764	0		0.0428292
GCZNZVCF4N3DCHRG2KSRSBFUTJWFLEVDZJVTBWQHI7PM2IST45YVJ5TR	0.142764	0	0	0	0.142764	0		0.0428292
